date,jobcountry,indeed_job_postings_index,variable,display_name
2020-03-23,US,63.59,new postings,Mechanical Engineering
2020-03-24,US,92.03,total postings,Mechanical Engineering
2020-03-24,US,58.88,new postings,Mechanical Engineering
2020-03-25,US,54.92,new postings,Mechanical Engineering
2020-03-25,US,90.64,total postings,Mechanical Engineering
2020-03-26,US,89.2,total postings,Mechanical Engineering
2020-03-26,US,52.62,new postings,Mechanical Engineering
2020-03-27,US,50.15,new postings,Mechanical Engineering
2020-03-27,US,87.49,total postings,Mechanical Engineering
2020-03-28,US,49.47,new postings,Mechanical Engineering
2020-03-28,US,86.2,total postings,Mechanical Engineering
2020-03-29,US,84.8,total postings,Mechanical Engineering
2020-03-29,US,49.31,new postings,Mechanical Engineering
2020-03-30,US,49.98,new postings,Mechanical Engineering
2020-03-30,US,83.72,total postings,Mechanical Engineering
2020-03-31,US,82.6,total postings,Mechanical Engineering
2020-03-31,US,50.2,new postings,Mechanical Engineering
2020-04-01,US,50.89,new postings,Mechanical Engineering
2020-04-01,US,81.67,total postings,Mechanical Engineering
2020-04-02,US,80.59,total postings,Mechanical Engineering
2020-04-02,US,51.08,new postings,Mechanical Engineering
2020-04-03,US,79.97,total postings,Mechanical Engineering
2020-04-03,US,52.23,new postings,Mechanical Engineering
2020-04-04,US,79.19,total postings,Mechanical Engineering
2020-04-04,US,52.08,new postings,Mechanical Engineering
2020-04-05,US,51.59,new postings,Mechanical Engineering
2020-04-05,US,78.41,total postings,Mechanical Engineering
2020-04-06,US,77.41,total postings,Mechanical Engineering
2020-04-06,US,49.63,new postings,Mechanical Engineering
2020-04-07,US,76.28,total postings,Mechanical Engineering
2020-04-07,US,47.73,new postings,Mechanical Engineering
2020-04-08,US,75.45,total postings,Mechanical Engineering
2020-04-08,US,46.3,new postings,Mechanical Engineering
2020-04-09,US,74.75,total postings,Mechanical Engineering
2020-04-09,US,44.97,new postings,Mechanical Engineering
2020-04-10,US,44.54,new postings,Mechanical Engineering
2020-04-10,US,74.14,total postings,Mechanical Engineering
2020-04-11,US,45.05,new postings,Mechanical Engineering
2020-04-11,US,73.7,total postings,Mechanical Engineering
2020-04-12,US,45.82,new postings,Mechanical Engineering
2020-04-12,US,73.29,total postings,Mechanical Engineering
2020-04-13,US,47.48,new postings,Mechanical Engineering
2020-04-13,US,73.1,total postings,Mechanical Engineering
2020-04-14,US,73.05,total postings,Mechanical Engineering
