date,jobcountry,indeed_job_postings_index,variable,display_name
2020-03-29,US,74.75,total postings,Logistic Support
2020-03-30,US,73.27,total postings,Logistic Support
2020-03-30,US,50.57,new postings,Logistic Support
2020-03-31,US,50.41,new postings,Logistic Support
2020-03-31,US,71.72,total postings,Logistic Support
2020-04-01,US,70.22,total postings,Logistic Support
2020-04-01,US,47.28,new postings,Logistic Support
2020-04-02,US,69.01,total postings,Logistic Support
2020-04-02,US,46.02,new postings,Logistic Support
2020-04-03,US,44.75,new postings,Logistic Support
2020-04-03,US,68,total postings,Logistic Support
2020-04-04,US,40.23,new postings,Logistic Support
2020-04-04,US,66.56,total postings,Logistic Support
2020-04-05,US,32.99,new postings,Logistic Support
2020-04-05,US,64.93,total postings,Logistic Support
2020-04-06,US,63.5,total postings,Logistic Support
2020-04-06,US,25.93,new postings,Logistic Support
2020-04-07,US,61.95,total postings,Logistic Support
2020-04-07,US,18.39,new postings,Logistic Support
2020-04-08,US,14.49,new postings,Logistic Support
2020-04-08,US,60.69,total postings,Logistic Support
2020-04-09,US,11.73,new postings,Logistic Support
2020-04-09,US,59.37,total postings,Logistic Support
2020-04-10,US,58.04,total postings,Logistic Support
2020-04-10,US,10.38,new postings,Logistic Support
2020-04-11,US,12.71,new postings,Logistic Support
2020-04-11,US,57.31,total postings,Logistic Support
2020-04-12,US,56.96,total postings,Logistic Support
2020-04-12,US,17.73,new postings,Logistic Support
2020-04-13,US,22.28,new postings,Logistic Support
2020-04-13,US,56.13,total postings,Logistic Support
2020-04-14,US,55.85,total postings,Logistic Support
2020-04-14,US,27.3,new postings,Logistic Support
2020-04-15,US,32.15,new postings,Logistic Support
2020-04-15,US,55.72,total postings,Logistic Support
2020-04-16,US,55.38,total postings,Logistic Support
2020-04-16,US,35.85,new postings,Logistic Support
2020-04-17,US,38.1,new postings,Logistic Support
2020-04-17,US,55.3,total postings,Logistic Support
2020-04-18,US,54.96,total postings,Logistic Support
2020-04-18,US,39.11,new postings,Logistic Support
2020-04-19,US,54.1,total postings,Logistic Support
2020-04-19,US,38.89,new postings,Logistic Support
2020-04-20,US,39.42,new postings,Logistic Support
2020-04-20,US,53.64,total postings,Logistic Support
2020-04-21,US,52.88,total postings,Logistic Support
2020-04-21,US,40.5,new postings,Logistic Support
2020-04-22,US,40.85,new postings,Logistic Support
2020-04-22,US,51.8,total postings,Logistic Support
2020-04-23,US,51.13,total postings,Logistic Support
2020-04-23,US,40.34,new postings,Logistic Support
2020-04-24,US,40.35,new postings,Logistic Support
2020-04-24,US,50.22,total postings,Logistic Support
2020-04-25,US,49.43,total postings,Logistic Support
2020-04-25,US,40.27,new postings,Logistic Support
2020-04-26,US,40.36,new postings,Logistic Support
2020-04-26,US,49.02,total postings,Logistic Support
2020-04-27,US,48.58,total postings,Logistic Support
2020-04-27,US,40.34,new postings,Logistic Support
2020-04-28,US,40.02,new postings,Logistic Support
2020-04-28,US,48.22,total postings,Logistic Support
2020-04-29,US,48.2,total postings,Logistic Support
2020-04-29,US,40.18,new postings,Logistic Support
2020-04-30,US,48.27,total postings,Logistic Support
2020-04-30,US,41.21,new postings,Logistic Support
2020-05-01,US,48.58,total postings,Logistic Support
2020-05-01,US,41.31,new postings,Logistic Support
2020-05-02,US,41.68,new postings,Logistic Support
2020-05-02,US,49.06,total postings,Logistic Support
2020-05-03,US,41.52,new postings,Logistic Support
2020-05-03,US,49.31,total postings,Logistic Support
2020-05-04,US,49.74,total postings,Logistic Support
2020-05-04,US,42.07,new postings,Logistic Support
2020-05-05,US,42.56,new postings,Logistic Support
2020-05-05,US,50.21,total postings,Logistic Support
2020-05-06,US,50.53,total postings,Logistic Support
2020-05-06,US,42.8,new postings,Logistic Support
2020-05-07,US,42.88,new postings,Logistic Support
2020-05-07,US,50.7,total postings,Logistic Support
2020-05-08,US,50.72,total postings,Logistic Support
2020-05-08,US,42.95,new postings,Logistic Support
2020-05-09,US,44.59,new postings,Logistic Support
